source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed
final_students_scores,FINA_0267,Y2,13.0,15.0,12.0,15.208,2.8,8.0,18.0,12,1,0.083,0.833,0.0,0.72,0.227,18,0,False
final_students_scores,FINA_0268,Y2,12.0,14.0,11.0,14.458,2.35,12.0,18.0,12,0,0.0,0.583,0.0,0.765,0.232,18,0,False
final_students_scores,FINA_0269,Y1,12.497,14.469,11.947,14.644,2.019,11.9,17.978,0,0,0.008,0.703,0.015,0.798,0.221,33,10,True
final_students_scores,FINA_0270,Y1,12.488,14.401,12.002,14.657,2.008,12.036,17.991,0,0,0.0,0.701,0.0,0.799,0.217,33,10,True
final_students_scores,FINA_0271,Y2,14.0,15.0,13.0,15.625,1.494,12.0,18.0,12,0,0.0,0.917,0.0,0.851,0.172,18,0,False
final_students_scores,FINA_0272,Y1,12.633,14.544,11.803,14.55,2.024,12.023,18.098,0,0,0.005,0.703,0.0,0.798,0.214,33,10,True
final_students_scores,FINA_0273,Y1,12.633,14.473,12.094,14.752,2.067,12.276,17.755,0,0,0.007,0.708,0.003,0.793,0.215,33,10,True
final_students_scores,FINA_0274,Y1,12.398,14.654,12.095,14.503,2.123,12.059,18.162,0,0,0.0,0.678,0.0,0.788,0.22,33,10,True
final_students_scores,FINA_0275,Y1,12.6,14.608,11.856,14.721,1.982,11.993,17.841,0,0,0.018,0.686,0.005,0.802,0.219,33,10,True
ensia_performance_prediction,ENSI_0001,Y1,13.118,9.944,11.823,13.725,2.28,12.028,17.94,0,0,0.001,0.5,0.0,0.772,0.201,86,10,True
ensia_performance_prediction,ENSI_0002,Y1,13.005,9.886,11.934,13.709,2.315,12.024,18.124,0,0,0.005,0.499,0.0,0.768,0.205,86,10,True
ensia_performance_prediction,ENSI_0003,Y4,12.383,11.949,13.174,13.515,2.703,8.09,17.999,0,0,0.09,0.41,0.004,0.73,0.246,86,10,True
ensia_performance_prediction,ENSI_0004,Y2,12.0,12.0,12.0,13.667,4.303,4.0,18.0,12,2,0.167,0.583,0.083,0.57,0.296,70,0,False
ensia_performance_prediction,ENSI_0005,Y1,13.047,9.951,12.071,13.623,2.194,12.049,18.022,0,0,0.0,0.481,0.019,0.781,0.205,86,10,True
ensia_performance_prediction,ENSI_0006,Y1,12.969,10.051,12.014,13.747,2.397,11.87,18.037,0,0,0.008,0.509,0.001,0.76,0.207,86,10,True
ensia_performance_prediction,ENSI_0007,Y1,13.096,9.947,11.968,13.696,2.289,12.02,17.969,0,0,0.004,0.508,0.0,0.771,0.202,86,10,True
ensia_performance_prediction,ENSI_0008,Y2,13.201,11.0,12.937,13.659,2.156,12.093,17.981,0,0,0.0,0.493,0.003,0.784,0.198,84,9,True
ensia_performance_prediction,ENSI_0009,Y1,12.938,10.05,12.026,13.492,2.231,12.124,18.15,0,0,0.01,0.498,0.003,0.777,0.208,85,10,True
ensia_performance_prediction,ENSI_0010,Y1,13.086,10.093,11.968,13.857,2.256,11.948,18.142,0,0,0.0,0.494,0.0,0.774,0.201,86,10,True
ensia_performance_prediction,ENSI_0011,Y1,13.241,10.135,11.958,13.861,2.311,12.17,18.296,0,0,0.013,0.496,0.021,0.769,0.204,85,10,True
ensia_performance_prediction,ENSI_0012,Y1,12.862,10.123,11.978,13.607,2.402,11.97,18.193,0,0,0.0,0.507,0.011,0.76,0.21,86,10,True
ensia_performance_prediction,ENSI_0013,Y2,12.0,12.0,13.0,13.458,1.802,12.0,15.5,12,0,0.0,0.417,0.0,0.82,0.229,70,0,False
ensia_performance_prediction,ENSI_0014,Y1,12.926,9.986,12.022,13.599,2.265,12.017,18.11,0,0,0.002,0.5,0.001,0.774,0.207,86,10,True
ensia_performance_prediction,ENSI_0015,Y1,12.98,9.89,12.007,13.707,2.208,12.103,18.075,0,0,0.004,0.481,0.001,0.779,0.205,86,10,True
ensia_performance_prediction,ENSI_0016,Unknown,12.0,12.0,12.0,14.147,2.662,8.0,18.0,34,1,0.029,0.5,0.0,0.734,0.241,46,0,False
ensia_performance_prediction,ENSI_0017,Y1,13.037,15.0,11.972,13.918,2.275,11.808,17.84,0,0,0.0,0.504,0.0,0.772,0.203,85,9,True
ensia_performance_prediction,ENSI_0018,Y1,12.898,9.962,12.15,13.581,2.242,12.0,18.042,0,0,0.004,0.496,0.0,0.776,0.208,85,10,True
ensia_performance_prediction,ENSI_0019,Y2,13.0,13.0,13.0,14.25,2.105,12.0,18.0,12,0,0.0,0.583,0.0,0.789,0.203,71,0,False
ensia_performance_prediction,ENSI_0020,Y2,11.0,12.0,10.0,13.542,2.958,8.0,18.0,12,1,0.083,0.417,0.0,0.704,0.283,70,0,False
ensia_performance_prediction,ENSI_0021,Unknown,14.0,15.0,14.0,14.682,2.271,12.0,18.0,22,0,0.0,0.636,0.0,0.773,0.176,58,0,False
ensia_performance_prediction,ENSI_0022,Y4,13.0,12.0,14.0,15.329,2.154,12.0,18.0,38,0,0.0,0.763,0.0,0.785,0.203,38,0,False
ensia_performance_prediction,ENSI_0023,Y2,14.0,15.0,14.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,71,0,False
ensia_performance_prediction,ENSI_0024,Y2,11.0,12.0,10.0,12.417,3.509,8.0,15.5,12,4,0.333,0.5,0.0,0.649,0.348,71,0,False
ensia_performance_prediction,ENSI_0025,Unknown,12.0,12.0,12.0,13.63,1.967,12.0,18.0,23,0,0.0,0.435,0.0,0.803,0.23,57,0,False
ensia_performance_prediction,ENSI_0026,Y2,14.0,15.0,13.0,13.864,2.521,8.0,15.5,11,1,0.091,0.636,0.0,0.748,0.2,72,0,False
ensia_performance_prediction,ENSI_0027,Y2,9.0,9.0,10.0,13.785,2.146,11.947,17.88,0,0,0.0,0.495,0.0,0.785,0.313,80,7,True
ensia_performance_prediction,ENSI_0028,Y2,10.0,12.0,9.0,11.833,3.627,4.0,15.5,12,3,0.25,0.333,0.083,0.637,0.368,71,0,False
ensia_performance_prediction,ENSI_0029,Y2,10.0,10.0,11.0,13.635,2.054,11.92,18.059,0,0,0.0,0.513,0.0,0.795,0.285,83,7,True
ensia_performance_prediction,ENSI_0030,Unknown,13.0,13.0,11.0,13.763,2.227,7.91,17.815,0,0,0.038,0.522,0.0,0.777,0.213,80,7,True
ensia_performance_prediction,ENSI_0031,Unknown,14.0,14.0,14.0,12.783,2.891,8.0,18.0,23,4,0.174,0.391,0.0,0.711,0.223,57,0,False
ensia_performance_prediction,ENSI_0032,Y2,13.167,11.0,12.0,13.167,1.723,12.0,15.5,12,0,0.0,0.333,0.0,0.828,0.197,72,0,False
ensia_performance_prediction,ENSI_0033,Y2,13.417,13.0,11.0,13.417,2.439,8.0,15.5,12,1,0.083,0.5,0.0,0.756,0.214,71,0,False
ensia_performance_prediction,ENSI_0034,Y2,10.0,12.0,11.0,12.792,1.924,12.0,18.0,12,0,0.0,0.167,0.0,0.808,0.285,67,0,False
ensia_performance_prediction,ENSI_0035,Y1,12.995,10.092,12.06,13.809,2.234,11.713,17.929,0,0,0.01,0.492,0.0,0.777,0.206,86,10,True
ensia_performance_prediction,ENSI_0036,Unknown,12.0,13.0,12.0,13.698,2.238,7.891,17.907,0,0,0.038,0.518,0.0,0.776,0.241,80,7,True
ensia_performance_prediction,ENSI_0037,Y1,13.137,9.936,11.974,13.692,2.2,11.982,18.062,0,0,0.011,0.499,0.012,0.78,0.204,86,10,True
ensia_performance_prediction,ENSI_0038,Y2,12.75,11.0,10.0,12.75,4.153,8.0,18.0,12,4,0.333,0.417,0.0,0.585,0.303,72,0,False
ensia_performance_prediction,ENSI_0039,Y1,12.992,10.014,11.763,13.76,2.195,11.929,17.846,0,0,0.0,0.485,0.0,0.781,0.204,85,10,True
ensia_performance_prediction,ENSI_0040,Y2,12.0,12.0,12.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.229,71,0,False
ensia_performance_prediction,ENSI_0041,Y1,12.983,9.643,12.084,13.698,2.263,12.081,18.128,0,0,0.007,0.503,0.002,0.774,0.206,85,10,True
ensia_performance_prediction,ENSI_0042,Y2,14.0,15.0,13.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.174,71,0,False
ensia_performance_prediction,ENSI_0043,Unknown,14.0,14.0,14.0,15.562,2.374,12.0,18.0,24,0,0.0,0.75,0.0,0.763,0.177,56,0,False
ensia_performance_prediction,ENSI_0044,Y1,12.993,10.06,12.151,13.549,2.263,12.163,18.21,0,0,0.01,0.505,0.0,0.774,0.207,86,10,True
ensia_performance_prediction,ENSI_0045,Unknown,13.0,13.0,13.0,14.432,2.362,8.0,18.0,22,1,0.045,0.682,0.0,0.764,0.216,57,0,False
ensia_performance_prediction,ENSI_0046,Unknown,14.0,14.0,14.0,14.682,2.271,12.0,18.0,22,0,0.0,0.636,0.0,0.773,0.176,57,0,False
ensia_performance_prediction,ENSI_0047,Y2,13.0,13.0,13.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.203,71,0,False
ensia_performance_prediction,ENSI_0048,Y2,10.0,12.0,9.0,13.0,3.09,8.0,18.0,12,2,0.167,0.417,0.0,0.691,0.332,71,0,False
ensia_performance_prediction,ENSI_0049,Y4,12.0,12.0,12.0,13.564,2.753,7.968,18.024,0,0,0.093,0.416,0.0,0.725,0.257,76,7,True
ensia_performance_prediction,ENSI_0050,Unknown,13.308,12.963,11.72,13.308,2.32,8.0,15.5,26,2,0.077,0.462,0.0,0.768,0.215,60,2,True
ensia_performance_prediction,ENSI_0051,Unknown,12.0,11.0,14.0,12.909,2.308,8.0,15.5,22,2,0.091,0.364,0.0,0.769,0.254,58,0,False
ensia_performance_prediction,ENSI_0052,Y1,13.14,9.941,12.246,13.737,2.232,12.201,17.969,0,0,0.014,0.479,0.002,0.777,0.204,85,10,True
ensia_performance_prediction,ENSI_0053,Y2,14.0,14.0,13.0,13.771,2.1,12.1,18.124,0,0,0.003,0.497,0.0,0.79,0.176,83,7,True
ensia_performance_prediction,ENSI_0054,Y1,13.189,10.076,11.851,13.664,2.259,11.709,17.945,0,0,0.003,0.507,0.001,0.774,0.2,86,10,True
ensia_performance_prediction,ENSI_0055,Y4,13.0,14.0,12.0,13.537,2.663,7.91,17.838,0,0,0.093,0.424,0.006,0.734,0.23,78,7,True
ensia_performance_prediction,ENSI_0056,Y1,12.772,10.142,11.902,13.723,2.191,11.873,17.986,0,0,0.001,0.512,0.007,0.781,0.211,85,10,True
ensia_performance_prediction,ENSI_0057,Y1,13.136,10.045,12.173,13.656,2.4,12.08,18.311,0,0,0.0,0.499,0.0,0.76,0.201,86,10,True
ensia_performance_prediction,ENSI_0058,Y1,12.985,9.971,12.053,13.782,2.219,12.207,17.852,0,0,0.005,0.482,0.003,0.778,0.206,86,10,True
ensia_performance_prediction,ENSI_0059,Y1,13.121,9.985,12.067,13.67,2.243,12.002,18.021,0,0,0.0,0.513,0.003,0.776,0.201,86,10,True
ensia_performance_prediction,ENSI_0060,Y2,14.0,13.0,15.0,13.042,6.118,4.0,18.0,12,4,0.333,0.667,0.25,0.388,0.316,71,0,False
ensia_performance_prediction,ENSI_0061,Unknown,12.0,12.0,13.0,11.609,1.965,8.0,15.5,23,4,0.174,0.087,0.0,0.803,0.273,60,0,False
ensia_performance_prediction,ENSI_0062,Y4,13.0,13.0,13.0,13.474,1.751,12.0,15.5,38,0,0.0,0.421,0.0,0.825,0.201,39,0,False
ensia_performance_prediction,ENSI_0063,Y2,13.0,13.0,12.0,14.0,2.449,8.0,15.5,12,1,0.083,0.667,0.0,0.755,0.226,71,0,False
ensia_performance_prediction,ENSI_0064,Unknown,11.0,12.0,10.0,13.019,2.105,8.0,18.0,26,1,0.038,0.308,0.0,0.79,0.268,54,0,False
ensia_performance_prediction,ENSI_0065,Y1,12.762,9.857,11.806,13.783,2.272,11.931,18.013,0,0,0.0,0.475,0.0,0.773,0.21,86,10,True
ensia_performance_prediction,ENSI_0066,Y1,12.654,9.983,12.082,13.68,2.282,11.918,17.98,0,0,0.0,0.502,0.004,0.772,0.214,86,10,True
ensia_performance_prediction,ENSI_0067,Y2,13.0,14.0,12.0,14.458,2.35,12.0,18.0,12,0,0.0,0.583,0.0,0.765,0.204,70,0,False
ensia_performance_prediction,ENSI_0068,Y2,13.0,16.0,10.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.203,71,0,False
ensia_performance_prediction,ENSI_0069,Y1,12.996,10.08,11.967,13.736,2.238,12.134,17.985,0,0,0.0,0.5,0.018,0.776,0.206,86,10,True
ensia_performance_prediction,ENSI_0070,Y1,12.723,10.13,12.143,13.752,2.322,11.964,18.093,0,0,0.0,0.505,0.0,0.768,0.212,86,10,True
ensia_performance_prediction,ENSI_0071,Y4,10.0,10.0,11.0,13.55,2.796,8.116,17.794,0,0,0.09,0.422,0.007,0.72,0.313,77,7,True
ensia_performance_prediction,ENSI_0072,Y2,12.0,13.0,11.0,11.875,2.773,8.0,15.5,12,3,0.25,0.25,0.0,0.723,0.296,71,0,False
ensia_performance_prediction,ENSI_0073,Y4,12.0,10.0,13.0,11.355,4.266,4.0,18.0,38,13,0.342,0.263,0.132,0.573,0.347,38,0,False
ensia_performance_prediction,ENSI_0074,Y2,13.917,12.936,12.949,13.917,2.721,8.0,18.0,12,1,0.083,0.583,0.0,0.728,0.202,73,2,True
ensia_performance_prediction,ENSI_0075,Y2,12.0,13.0,12.0,14.75,3.434,8.0,18.0,12,1,0.083,0.583,0.0,0.657,0.258,70,0,False
ensia_performance_prediction,ENSI_0076,Y1,12.97,9.951,12.122,13.713,2.336,11.856,17.765,0,0,0.001,0.516,0.0,0.766,0.205,85,10,True
ensia_performance_prediction,ENSI_0077,Y2,14.0,14.0,14.0,14.25,2.105,12.0,18.0,12,0,0.0,0.583,0.0,0.789,0.176,71,0,False
ensia_performance_prediction,ENSI_0078,Y2,12.801,12.0,12.0,13.709,2.135,11.999,17.895,0,0,0.0,0.514,0.0,0.786,0.209,83,8,True
ensia_performance_prediction,ENSI_0079,Y2,15.0,15.0,15.0,15.042,2.061,12.0,18.0,12,0,0.0,0.75,0.0,0.794,0.148,71,0,False
ensia_performance_prediction,ENSI_0080,Y1,13.147,6.0,12.011,13.764,2.222,11.983,18.058,0,0,0.001,0.496,0.0,0.778,0.2,85,9,True
ensia_performance_prediction,ENSI_0081,Unknown,13.0,13.0,13.0,14.696,1.717,12.0,18.0,23,0,0.0,0.739,0.0,0.828,0.201,57,0,False
ensia_performance_prediction,ENSI_0082,Y1,12.976,10.09,12.015,13.775,2.26,12.001,17.978,0,0,0.0,0.491,0.0,0.774,0.204,86,10,True
ensia_performance_prediction,ENSI_0083,Y1,12.747,10.02,12.018,13.627,2.295,11.871,17.979,0,0,0.009,0.481,0.0,0.771,0.213,85,10,True
ensia_performance_prediction,ENSI_0084,Unknown,15.0,15.0,15.0,15.864,1.677,12.0,18.0,22,0,0.0,0.909,0.0,0.832,0.146,58,0,False
ensia_performance_prediction,ENSI_0085,Y2,13.0,14.0,13.0,14.773,1.928,12.0,18.0,11,0,0.0,0.727,0.0,0.807,0.202,71,0,False
ensia_performance_prediction,ENSI_0086,Y2,13.0,14.0,12.0,14.333,1.723,12.0,15.5,12,0,0.0,0.667,0.0,0.828,0.201,71,0,False
ensia_performance_prediction,ENSI_0087,Y2,13.0,13.0,13.0,8.958,4.148,4.0,15.5,12,6,0.5,0.083,0.333,0.585,0.388,71,0,False
ensia_performance_prediction,ENSI_0088,Y2,9.0,11.0,8.0,11.0,1.809,8.0,12.0,12,3,0.25,0.0,0.0,0.819,0.374,71,0,False
ensia_performance_prediction,ENSI_0089,Unknown,10.0,11.0,9.0,11.205,2.534,8.0,15.5,22,7,0.318,0.136,0.0,0.747,0.367,58,0,False
ensia_performance_prediction,ENSI_0090,Y1,12.857,10.0,11.975,13.637,2.234,11.704,18.117,0,0,0.001,0.497,0.002,0.777,0.208,84,9,True
ensia_performance_prediction,ENSI_0091,Y2,9.0,8.0,9.0,13.802,2.131,12.117,17.75,0,0,0.0,0.512,0.0,0.787,0.313,80,7,True
ensia_performance_prediction,ENSI_0092,Y2,12.0,13.0,11.0,12.833,2.27,8.0,15.5,12,1,0.083,0.333,0.0,0.773,0.252,71,0,False
ensia_performance_prediction,ENSI_0093,Unknown,13.0,13.0,13.0,15.016,1.982,12.0,18.0,32,0,0.0,0.75,0.0,0.802,0.202,47,0,False
ensia_performance_prediction,ENSI_0094,Unknown,12.0,12.0,11.0,13.5,2.591,8.0,18.0,22,2,0.091,0.5,0.0,0.741,0.256,58,0,False
ensia_performance_prediction,ENSI_0095,Y1,13.163,10.022,12.253,13.659,2.266,11.736,17.941,0,0,0.001,0.481,0.016,0.773,0.202,86,10,True
ensia_performance_prediction,ENSI_0096,Y4,13.0,13.0,13.0,13.408,2.708,8.112,18.112,0,0,0.091,0.418,0.009,0.729,0.23,77,7,True
ensia_performance_prediction,ENSI_0097,Unknown,13.0,13.0,12.0,13.673,2.731,4.0,18.0,26,1,0.038,0.538,0.038,0.727,0.222,53,0,False
ensia_performance_prediction,ENSI_0098,Y1,13.113,10.108,12.004,13.867,2.273,12.041,17.873,0,0,0.005,0.495,0.0,0.773,0.202,86,10,True
ensia_performance_prediction,ENSI_0099,Unknown,12.0,13.0,12.0,13.404,2.462,8.0,18.0,26,2,0.077,0.462,0.0,0.754,0.252,54,0,False
ensia_performance_prediction,ENSI_0100,Y1,12.932,10.181,12.057,13.468,2.263,12.067,18.171,0,0,0.017,0.513,0.008,0.774,0.211,85,10,True
ensia_performance_prediction,ENSI_0101,Unknown,16.0,15.0,15.0,16.022,1.986,12.0,18.0,23,0,0.0,0.87,0.0,0.801,0.12,57,0,False
ensia_performance_prediction,ENSI_0102,Y2,10.833,13.051,12.97,10.833,4.677,4.0,15.5,12,4,0.333,0.333,0.25,0.532,0.396,74,2,True
ensia_performance_prediction,ENSI_0103,Y1,12.751,10.039,12.076,13.857,2.187,12.137,17.804,0,0,0.008,0.493,0.01,0.781,0.214,85,10,True
ensia_performance_prediction,ENSI_0104,Y2,14.0,14.0,14.0,15.208,1.01,12.0,15.5,12,0,0.0,0.917,0.0,0.899,0.17,71,0,False
ensia_performance_prediction,ENSI_0105,Y2,10.0,9.0,13.128,12.792,2.792,8.0,15.5,12,2,0.167,0.417,0.0,0.721,0.331,71,1,True
ensia_performance_prediction,ENSI_0106,Y2,14.0,14.0,13.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.174,70,0,False
ensia_performance_prediction,ENSI_0107,Y2,13.0,12.967,13.015,14.125,2.94,8.0,18.0,12,1,0.083,0.583,0.0,0.706,0.228,73,2,True
ensia_performance_prediction,ENSI_0108,Y2,13.0,14.0,13.0,14.625,1.583,12.0,15.5,12,0,0.0,0.75,0.0,0.842,0.2,71,0,False
ensia_performance_prediction,ENSI_0109,Y1,12.936,10.0,12.118,13.651,2.277,12.111,17.967,0,0,0.0,0.512,0.005,0.772,0.206,84,9,True
ensia_performance_prediction,ENSI_0110,Y1,12.973,9.897,12.0,13.806,2.144,11.926,17.952,0,0,0.009,0.497,0.0,0.786,0.206,86,10,True
ensia_performance_prediction,ENSI_0111,Unknown,12.0,13.0,12.0,13.717,2.435,8.0,18.0,23,1,0.043,0.478,0.0,0.757,0.243,56,0,False
ensia_performance_prediction,ENSI_0112,Y2,12.0,13.0,11.0,13.64,2.172,11.972,17.798,0,0,0.01,0.501,0.0,0.783,0.233,83,7,True
ensia_performance_prediction,ENSI_0113,Y2,13.0,14.0,13.0,12.875,1.583,12.0,15.5,12,0,0.0,0.25,0.0,0.842,0.2,71,0,False
ensia_performance_prediction,ENSI_0114,Y2,13.083,12.0,11.0,13.083,2.883,8.0,15.5,12,2,0.167,0.5,0.0,0.712,0.246,72,0,False
ensia_performance_prediction,ENSI_0115,Y1,13.202,9.999,12.174,13.822,2.301,11.872,18.119,0,0,0.001,0.51,0.009,0.77,0.2,86,10,True
ensia_performance_prediction,ENSI_0116,Y2,14.0,14.0,13.0,14.032,2.238,12.055,17.812,0,0,0.012,0.518,0.006,0.776,0.18,83,7,True
ensia_performance_prediction,ENSI_0117,Y2,11.0,12.0,11.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.257,71,0,False
ensia_performance_prediction,ENSI_0118,Y1,12.932,9.957,12.019,13.805,2.225,11.991,17.817,0,0,0.0,0.497,0.0,0.777,0.205,86,10,True
ensia_performance_prediction,ENSI_0119,Y2,14.0,14.0,14.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,70,0,False
ensia_performance_prediction,ENSI_0120,Y1,12.851,10.092,11.926,13.725,2.176,12.117,18.09,0,0,0.0,0.513,0.022,0.782,0.211,86,10,True
ensia_performance_prediction,ENSI_0121,Y2,13.0,11.0,12.0,14.333,1.723,12.0,15.5,12,0,0.0,0.667,0.0,0.828,0.201,70,0,False
ensia_performance_prediction,ENSI_0122,Y2,9.0,9.0,9.0,12.917,3.281,8.0,18.0,12,2,0.167,0.333,0.0,0.672,0.361,67,0,False
ensia_performance_prediction,ENSI_0123,Y4,14.0,14.0,14.0,13.292,2.802,8.148,17.743,0,0,0.082,0.397,0.0,0.72,0.2,82,7,True
ensia_performance_prediction,ENSI_0124,Y4,14.0,13.0,14.0,13.229,2.66,7.982,18.185,0,0,0.09,0.416,0.0,0.734,0.201,77,7,True
ensia_performance_prediction,ENSI_0125,Y2,13.0,13.0,12.0,13.875,2.46,12.0,18.0,12,0,0.0,0.417,0.0,0.754,0.205,71,0,False
ensia_performance_prediction,ENSI_0126,Y2,15.0,14.0,16.0,12.792,2.792,8.0,15.5,12,2,0.167,0.417,0.0,0.721,0.193,71,0,False
ensia_performance_prediction,ENSI_0127,Y1,12.854,9.924,11.941,13.843,2.283,11.933,17.965,0,0,0.0,0.48,0.003,0.772,0.208,85,10,True
ensia_performance_prediction,ENSI_0128,Y1,12.854,9.943,11.872,13.613,2.235,12.122,18.004,0,0,0.0,0.509,0.0,0.777,0.208,86,10,True
ensia_performance_prediction,ENSI_0129,Y2,10.0,10.0,10.0,13.955,3.51,8.0,18.0,11,2,0.182,0.636,0.0,0.649,0.338,72,0,False
ensia_performance_prediction,ENSI_0130,Y2,15.0,15.0,14.0,15.917,0.973,15.5,18.0,12,0,0.0,1.0,0.0,0.903,0.142,71,0,False
ensia_performance_prediction,ENSI_0131,Y2,12.0,12.0,12.0,13.458,1.802,12.0,15.5,12,0,0.0,0.417,0.0,0.82,0.229,71,0,False
ensia_performance_prediction,ENSI_0132,Y1,12.94,9.832,11.936,13.809,2.238,11.935,17.973,0,0,0.0,0.502,0.0,0.776,0.205,86,10,True
ensia_performance_prediction,ENSI_0133,Y2,15.0,15.0,15.0,13.417,2.439,8.0,15.5,12,1,0.083,0.5,0.0,0.756,0.171,71,0,False
ensia_performance_prediction,ENSI_0134,Y1,12.948,9.845,12.064,14.079,2.232,11.952,18.128,0,0,0.0,0.483,0.0,0.777,0.205,85,10,True
ensia_performance_prediction,ENSI_0135,Y1,12.856,9.971,11.944,13.738,2.229,12.078,18.05,0,0,0.0,0.501,0.0,0.777,0.208,85,10,True
ensia_performance_prediction,ENSI_0136,Y2,16.0,16.0,16.0,16.75,1.306,15.5,18.0,12,0,0.0,1.0,0.0,0.869,0.117,71,0,False
ensia_performance_prediction,ENSI_0137,Unknown,10.0,10.0,11.0,13.978,1.774,12.0,15.5,23,0,0.0,0.565,0.0,0.823,0.284,55,0,False
ensia_performance_prediction,ENSI_0138,Y1,13.179,10.06,12.114,13.727,2.306,12.254,18.094,0,0,0.014,0.492,0.0,0.769,0.203,85,10,True
ensia_performance_prediction,ENSI_0139,Y4,12.61,11.875,13.061,13.362,2.873,7.91,17.684,0,0,0.094,0.426,0.0,0.713,0.241,86,10,True
ensia_performance_prediction,ENSI_0140,Y1,12.972,9.893,12.07,13.96,2.219,11.987,18.139,0,0,0.0,0.519,0.003,0.778,0.205,86,10,True
ensia_performance_prediction,ENSI_0141,Y1,12.944,10.018,12.059,13.774,2.251,12.03,17.974,0,0,0.0,0.518,0.014,0.775,0.207,86,10,True
ensia_performance_prediction,ENSI_0142,Unknown,15.0,15.0,16.0,13.885,2.297,8.235,17.941,0,0,0.036,0.508,0.002,0.77,0.158,80,7,True
ensia_performance_prediction,ENSI_0143,Y4,10.0,11.0,10.0,13.521,2.66,7.882,17.931,0,0,0.078,0.428,0.0,0.734,0.308,77,7,True
ensia_performance_prediction,ENSI_0144,Y1,12.891,9.956,12.047,13.643,2.179,11.886,17.917,0,0,0.0,0.502,0.0,0.782,0.206,86,10,True
ensia_performance_prediction,ENSI_0145,Y1,13.104,9.86,12.007,13.752,2.219,11.861,18.002,0,0,0.012,0.505,0.0,0.778,0.204,86,10,True
ensia_performance_prediction,ENSI_0146,Y4,10.317,12.018,12.754,10.317,3.212,4.0,18.0,30,12,0.4,0.067,0.1,0.679,0.397,56,2,True
ensia_performance_prediction,ENSI_0147,Y1,12.948,9.925,11.987,13.777,2.231,12.079,18.208,0,0,0.0,0.495,0.016,0.777,0.208,86,10,True
ensia_performance_prediction,ENSI_0148,Y2,11.0,10.0,12.0,12.125,3.779,4.0,15.5,12,3,0.25,0.417,0.083,0.622,0.341,71,0,False
ensia_performance_prediction,ENSI_0149,Y2,11.833,11.0,10.0,11.833,3.2,8.0,15.5,12,4,0.333,0.333,0.0,0.68,0.324,72,0,False
ensia_performance_prediction,ENSI_0150,Unknown,13.065,13.058,11.989,13.065,2.858,8.0,18.0,23,3,0.13,0.391,0.0,0.714,0.238,63,2,True
ensia_performance_prediction,ENSI_0151,Y4,12.517,11.932,12.946,13.422,2.769,8.03,17.995,0,0,0.092,0.438,0.002,0.723,0.243,86,10,True
ensia_performance_prediction,ENSI_0152,Y2,14.0,13.0,15.0,15.083,2.867,12.0,18.0,12,0,0.0,0.583,0.0,0.713,0.179,71,0,False
ensia_performance_prediction,ENSI_0153,Y1,12.993,9.992,12.076,13.984,2.286,11.666,17.931,0,0,0.0,0.506,0.0,0.771,0.204,85,10,True
ensia_performance_prediction,ENSI_0154,Y2,15.0,15.0,15.0,15.833,1.642,12.0,18.0,12,0,0.0,0.917,0.0,0.836,0.146,71,0,False
ensia_performance_prediction,ENSI_0155,Y2,13.0,13.0,13.0,14.042,1.802,12.0,15.5,12,0,0.0,0.583,0.0,0.82,0.202,71,0,False
ensia_performance_prediction,ENSI_0156,Unknown,11.0,11.0,11.0,13.668,2.305,7.837,17.846,0,0,0.027,0.508,0.01,0.77,0.267,80,7,True
ensia_performance_prediction,ENSI_0157,Y2,13.0,14.0,12.0,11.875,4.637,4.0,18.0,12,5,0.417,0.417,0.083,0.536,0.332,71,0,False
ensia_performance_prediction,ENSI_0158,Y1,12.953,9.95,11.787,13.548,2.2,12.085,17.963,0,0,0.0,0.521,0.0,0.78,0.205,86,10,True
ensia_performance_prediction,ENSI_0159,Y1,13.019,10.003,11.913,13.945,2.217,11.956,18.075,0,0,0.012,0.496,0.011,0.778,0.208,86,10,True
ensia_performance_prediction,ENSI_0160,Y1,12.786,9.898,11.985,13.795,2.225,11.885,17.961,0,0,0.0,0.501,0.0,0.777,0.21,86,10,True
ensia_performance_prediction,ENSI_0161,Y2,13.0,13.0,13.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.202,71,0,False
ensia_performance_prediction,ENSI_0162,Unknown,11.0,12.0,10.0,13.212,3.281,4.0,18.0,26,4,0.154,0.538,0.038,0.672,0.308,53,0,False
