source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed,at_risk_label,cluster,pca1,pca2
final_students_scores,FINA_0108,Y3,12.0,15.5,11.0,14.267,2.017,12.0,18.0,15,0,0.0,0.6,0.0,0.798,0.23,15,0,False,0,0,-0.6037635537166359,0.33261722817418643
final_students_scores,FINA_0109,Y2,14.0,15.0,14.0,16.333,1.231,15.5,18.0,12,0,0.0,1.0,0.0,0.877,0.171,18,0,False,0,0,-1.7119070444652091,0.6442926924630231
final_students_scores,FINA_0110,Y1,12.51,14.488,11.984,14.644,1.975,11.994,18.137,0,0,0.001,0.691,0.0,0.803,0.216,33,10,True,0,0,-0.8535738892546592,0.30669733256883575
final_students_scores,FINA_0111,Y2,14.0,15.0,13.0,15.625,1.494,12.0,18.0,12,0,0.0,0.917,0.0,0.851,0.172,18,0,False,0,0,-1.5682078107375463,0.47825451077759223
final_students_scores,FINA_0112,Y1,12.721,14.559,12.039,14.59,1.949,11.69,18.104,0,0,0.0,0.696,0.003,0.805,0.21,33,10,True,0,0,-0.9064267709726695,0.3032064881553599
final_students_scores,FINA_0113,Y1,12.697,14.695,12.055,14.595,1.91,12.073,18.017,0,0,0.002,0.705,0.014,0.809,0.213,33,10,True,0,0,-0.8826192541451932,0.3310299515527994
final_students_scores,FINA_0114,Y1,12.514,14.467,11.867,14.638,2.025,12.109,18.082,0,0,0.0,0.707,0.0,0.797,0.216,33,10,True,0,0,-0.8748450188052371,0.2604497956007041
final_students_scores,FINA_0115,Y3,11.0,15.5,11.0,13.133,2.24,8.0,15.5,15,1,0.067,0.4,0.0,0.776,0.275,15,0,False,0,0,0.11852459124169339,0.28111242708497364
final_students_scores,FINA_0116,Y2,14.0,15.0,14.0,16.042,1.751,12.0,18.0,12,0,0.0,0.917,0.0,0.825,0.174,18,0,False,0,0,-1.5423123852357878,0.29372807529814265
final_students_scores,FINA_0117,Y2,17.0,17.0,18.0,17.583,0.973,15.5,18.0,12,0,0.0,1.0,0.0,0.903,0.087,18,0,False,0,0,-2.416859170415006,0.5902076086756286
final_students_scores,FINA_0118,Y1,12.32,14.348,12.036,14.758,2.059,11.957,17.909,0,0,0.0,0.685,0.0,0.794,0.221,33,10,True,0,0,-0.7975073661354518,0.2594168654417191
final_students_scores,FINA_0119,Y2,12.0,14.0,11.0,14.417,2.883,8.0,18.0,12,1,0.083,0.667,0.0,0.712,0.255,18,0,False,0,0,-0.39288639223061644,-0.31816045467637055
final_students_scores,FINA_0120,Y1,12.651,14.451,12.029,14.773,2.089,12.117,18.226,0,0,0.022,0.704,0.003,0.791,0.218,33,10,True,0,0,-0.8288491627774904,0.2009418702428004
final_students_scores,FINA_0121,Y1,12.459,14.58,11.982,14.8,1.959,11.988,18.043,0,0,0.003,0.705,0.016,0.804,0.22,33,10,True,0,0,-0.8171203358360724,0.31406219887883857
final_students_scores,FINA_0122,Y2,12.0,13.0,11.0,13.667,2.167,12.0,18.0,12,0,0.0,0.417,0.0,0.783,0.231,18,0,False,0,0,-0.32306788454993707,0.26747416484749603
final_students_scores,FINA_0123,Y2,13.0,15.0,13.0,14.833,1.85,12.0,18.0,12,0,0.0,0.75,0.0,0.815,0.202,18,0,False,0,0,-1.063368830081495,0.34000600949211923
final_students_scores,FINA_0124,Y1,12.303,14.533,11.999,14.683,2.046,12.195,18.091,0,0,0.004,0.713,0.008,0.795,0.224,33,10,True,0,0,-0.8024225039819527,0.26047528944428155
final_students_scores,FINA_0125,Y2,11.0,12.0,11.0,14.25,2.105,12.0,18.0,12,0,0.0,0.583,0.0,0.789,0.258,18,0,False,0,0,-0.3437931149988777,0.35211477417531045
final_students_scores,FINA_0126,Y3,16.0,18.0,15.0,16.5,1.268,15.5,18.0,15,0,0.0,1.0,0.0,0.873,0.116,15,0,False,0,0,-2.1625090998342036,0.45665737631967424
final_students_scores,FINA_0127,Y1,12.491,14.596,12.058,14.822,2.107,11.891,17.945,0,0,0.0,0.696,0.0,0.789,0.217,33,10,True,0,0,-0.846385871531941,0.20792206293173726
final_students_scores,FINA_0128,Y1,12.488,14.582,12.05,14.578,2.028,11.988,17.858,0,0,0.013,0.698,0.012,0.797,0.222,33,10,True,0,0,-0.7881677929919428,0.2607765518609873
final_students_scores,FINA_0129,Y1,12.485,14.479,12.039,14.674,1.948,11.768,17.895,0,0,0.001,0.703,0.006,0.805,0.217,33,10,True,0,0,-0.8531082238793811,0.32006305345050123
final_students_scores,FINA_0130,Y3,14.0,15.5,14.0,15.367,1.62,12.0,18.0,15,0,0.0,0.867,0.0,0.838,0.173,15,0,False,0,0,-1.4825257918083552,0.3972907041372995
final_students_scores,FINA_0131,Y1,12.643,14.473,12.01,14.698,2.011,12.126,17.971,0,0,0.0,0.706,0.0,0.799,0.212,33,10,True,0,0,-0.9055214229783989,0.2645237823739928
final_students_scores,FINA_0132,Y1,12.415,14.723,12.04,14.448,1.991,11.857,17.803,0,0,0.0,0.689,0.0,0.801,0.219,33,10,True,0,0,-0.8284696579038078,0.300942162131604
final_students_scores,FINA_0133,Y1,12.635,14.489,11.799,14.691,1.989,12.121,17.789,0,0,0.0,0.697,0.0,0.801,0.212,33,10,True,0,0,-0.8928006430882194,0.2813708932268352
final_students_scores,FINA_0134,Y3,12.0,15.5,11.0,13.633,1.807,12.0,15.5,15,0,0.0,0.467,0.0,0.819,0.229,15,0,False,0,0,-0.42939959524599663,0.511879640281946
final_students_scores,FINA_0135,Y1,12.632,14.469,12.103,14.723,1.994,12.267,17.914,0,0,0.0,0.7,0.0,0.801,0.213,33,10,True,0,0,-0.8937911862108443,0.28117826968342924
final_students_scores,FINA_0136,Y1,12.543,14.341,11.95,14.514,2.0,12.333,17.969,0,0,0.0,0.686,0.0,0.8,0.215,33,10,True,0,0,-0.8537799710523801,0.28418678086304733
final_students_scores,FINA_0137,Y3,12.0,15.5,12.0,14.333,1.708,12.0,15.5,15,0,0.0,0.667,0.0,0.829,0.229,15,0,False,0,0,-0.7280387989752336,0.5378604469386512
final_students_scores,FINA_0138,Y1,12.528,14.522,11.855,14.722,1.974,11.787,17.925,0,0,0.009,0.72,0.001,0.803,0.218,33,10,True,0,0,-0.8741113772435597,0.29643029979392965
final_students_scores,FINA_0139,Y1,12.318,14.641,12.008,14.632,2.069,12.181,18.194,0,0,0.0,0.696,0.006,0.793,0.222,33,10,True,0,0,-0.7966372976029938,0.24999465012737696
final_students_scores,FINA_0140,Y1,12.501,14.546,11.925,14.376,2.081,12.251,18.172,0,0,0.0,0.69,0.0,0.792,0.217,33,10,True,0,0,-0.8414295992219415,0.2299096192749267
final_students_scores,FINA_0141,Y2,11.0,12.0,11.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False,0,0,-0.08060235627565134,0.07895086531352458
final_students_scores,FINA_0142,Y1,12.662,14.506,11.998,14.669,2.029,12.006,17.936,0,0,0.0,0.702,0.0,0.797,0.212,33,10,True,0,0,-0.9009386590614785,0.2498204192714233
final_students_scores,FINA_0143,Y1,12.378,14.531,11.951,14.469,2.113,12.159,17.868,0,0,0.014,0.688,0.0,0.789,0.224,33,10,True,0,0,-0.769230527427565,0.2146713934349776
final_students_scores,FINA_0144,Y1,12.563,14.464,11.904,14.675,2.073,11.841,17.98,0,0,0.0,0.698,0.011,0.793,0.217,33,10,True,0,0,-0.8392946562900963,0.23031903533803838
final_students_scores,FINA_0145,Y2,11.0,12.0,10.0,13.625,2.723,8.0,18.0,12,1,0.083,0.5,0.0,0.728,0.282,18,0,False,0,0,0.06309687745201135,-0.08708731637190623
final_students_scores,FINA_0146,Y2,13.0,14.0,13.0,14.958,2.416,12.0,18.0,12,0,0.0,0.667,0.0,0.758,0.205,18,0,False,0,0,-0.8899231813440793,-0.046147833199976916
final_students_scores,FINA_0147,Y1,12.512,14.466,11.987,14.626,2.086,11.974,18.066,0,0,0.0,0.69,0.0,0.791,0.216,33,10,True,0,0,-0.8452019171496975,0.2217289064028655
final_students_scores,FINA_0148,Y3,13.0,15.5,12.0,15.2,1.449,12.0,18.0,15,0,0.0,0.867,0.0,0.855,0.2,15,0,False,0,0,-1.270245302662888,0.5977416544751044
final_students_scores,FINA_0149,Y2,14.0,15.0,14.0,16.542,1.287,15.5,18.0,12,0,0.0,1.0,0.0,0.871,0.171,18,0,False,0,0,-1.7072858570556158,0.6015856218303632
final_students_scores,FINA_0150,Y3,13.0,15.5,13.0,14.567,1.602,12.0,15.5,15,0,0.0,0.733,0.0,0.84,0.201,15,0,False,0,0,-1.060829253550935,0.5215251682709706
final_students_scores,FINA_0151,Y3,13.0,15.5,12.0,14.467,2.438,8.0,18.0,15,1,0.067,0.733,0.0,0.756,0.221,15,0,False,0,0,-0.8012296368191829,-0.09539372003664669
final_students_scores,FINA_0152,Y1,12.621,14.532,11.994,14.556,2.059,12.02,18.084,0,0,0.01,0.719,0.0,0.794,0.216,33,10,True,0,0,-0.8852976544331563,0.22501889737248315
final_students_scores,FINA_0153,Y1,12.46,14.48,12.013,14.736,2.042,11.875,17.914,0,0,0.0,0.675,0.0,0.796,0.218,33,10,True,0,0,-0.8137638309656854,0.2649994157083643
final_students_scores,FINA_0154,Y1,12.479,14.672,12.14,14.5,1.946,12.171,18.117,0,0,0.007,0.709,0.0,0.805,0.218,33,10,True,0,0,-0.8587014458145708,0.3174560365614759
final_students_scores,FINA_0155,Y1,12.739,14.433,12.176,14.707,1.985,11.906,17.959,0,0,0.0,0.695,0.0,0.801,0.21,33,10,True,0,0,-0.910958558457927,0.27377748603598334
final_students_scores,FINA_0156,Y2,11.0,13.0,10.0,13.375,2.94,8.0,15.5,12,2,0.167,0.583,0.0,0.706,0.304,18,0,False,0,0,0.19463381386083198,-0.28710913845739966
final_students_scores,FINA_0157,Y1,12.406,14.645,11.893,14.651,2.046,12.123,17.901,0,0,0.0,0.687,0.015,0.795,0.221,33,10,True,0,0,-0.7815686229962694,0.25929519753187125
final_students_scores,FINA_0158,Y1,12.351,14.47,11.943,14.453,2.007,12.05,18.164,0,0,0.009,0.705,0.0,0.799,0.223,33,10,True,0,0,-0.8108161270748067,0.28550897120013735
final_students_scores,FINA_0159,Y1,12.621,14.609,12.044,14.658,2.044,11.915,18.014,0,0,0.0,0.711,0.004,0.796,0.214,33,10,True,0,0,-0.8928165430229411,0.24401160810823763
final_students_scores,FINA_0160,Y2,11.0,13.0,10.0,14.042,1.802,12.0,15.5,12,0,0.0,0.583,0.0,0.82,0.257,18,0,False,0,0,-0.37060438997853723,0.5724992038130141
final_students_scores,FINA_0161,Y1,12.402,14.506,11.957,14.456,2.034,11.97,17.933,0,0,0.0,0.703,0.004,0.797,0.22,33,10,True,0,0,-0.8323370208428817,0.2703597626569043
final_students_scores,FINA_0162,Y1,12.584,14.493,11.904,14.861,1.972,11.873,17.803,0,0,0.0,0.691,0.0,0.803,0.214,33,10,True,0,0,-0.8722902633841666,0.30118178238759913
final_students_scores,FINA_0163,Y3,11.0,12.0,11.0,13.833,2.327,8.0,15.5,15,1,0.067,0.6,0.0,0.767,0.276,15,0,False,0,0,-0.16254571232707077,0.17212294536929426
final_students_scores,FINA_0164,Y3,13.0,15.5,12.0,14.733,1.821,12.0,18.0,15,0,0.0,0.733,0.0,0.818,0.202,15,0,False,0,0,-1.0409497596856656,0.365201344582256
final_students_scores,FINA_0165,Y2,11.0,13.0,10.0,13.833,2.964,8.0,18.0,12,1,0.083,0.5,0.0,0.704,0.283,18,0,False,0,0,0.08451676712047858,-0.2576468302715074
final_students_scores,FINA_0166,Y1,12.665,14.434,11.933,14.615,2.081,11.941,18.262,0,0,0.0,0.686,0.0,0.792,0.212,33,10,True,0,0,-0.8742510667944045,0.21763043280450334
final_students_scores,FINA_0167,Y3,10.0,12.0,10.0,12.4,2.369,8.0,15.5,15,2,0.133,0.267,0.0,0.763,0.32,15,0,False,0,0,0.7343841461142231,0.27889112960988705
final_students_scores,FINA_0168,Y1,12.504,14.492,11.829,14.634,2.0,11.869,17.995,0,0,0.0,0.691,0.007,0.8,0.217,33,10,True,0,0,-0.8344645446591599,0.28613956100270677
final_students_scores,FINA_0169,Y1,12.529,14.397,11.989,14.377,1.949,11.917,18.153,0,0,0.0,0.705,0.0,0.805,0.215,33,10,True,0,0,-0.8832242458908914,0.316492901799581
final_students_scores,FINA_0170,Y1,12.699,14.594,12.075,14.856,2.068,11.944,17.931,0,0,0.0,0.693,0.001,0.793,0.211,33,10,True,0,0,-0.8909617887590591,0.22040449514456245
final_students_scores,FINA_0171,Y3,14.0,15.5,13.0,15.533,1.757,12.0,18.0,15,0,0.0,0.867,0.0,0.824,0.174,15,0,False,0,0,-1.468807881155877,0.2979096412921313
final_students_scores,FINA_0172,Y3,14.0,15.5,14.0,16.1,1.65,12.0,18.0,15,0,0.0,0.933,0.0,0.835,0.173,15,0,False,0,0,-1.5762244822589304,0.3610219461697194
final_students_scores,FINA_0173,Y1,12.422,14.52,11.975,14.625,1.934,11.89,18.094,0,0,0.0,0.7,0.0,0.807,0.218,33,10,True,0,0,-0.8530504082113444,0.3403892578777998
final_students_scores,FINA_0174,Y2,11.0,11.0,10.0,13.417,2.439,8.0,15.5,12,1,0.083,0.5,0.0,0.756,0.281,18,0,False,0,0,0.03859619617714861,0.11194357794946824
final_students_scores,FINA_0175,Y1,12.613,14.496,12.024,14.752,2.025,12.087,18.167,0,0,0.009,0.704,0.008,0.798,0.217,33,10,True,0,0,-0.8473214818475897,0.25778163819212196
final_students_scores,FINA_0176,Y2,13.0,14.0,12.0,15.042,2.061,12.0,18.0,12,0,0.0,0.75,0.0,0.794,0.203,18,0,False,0,0,-1.0442595341178247,0.19080003090884873
final_students_scores,FINA_0177,Y1,12.641,14.665,12.106,14.794,2.065,12.034,18.126,0,0,0.0,0.688,0.007,0.793,0.214,33,10,True,0,0,-0.8535336560219864,0.2262961602579634
final_students_scores,FINA_0178,Y1,12.402,14.646,12.025,14.656,2.001,12.035,17.997,0,0,0.002,0.684,0.001,0.8,0.22,33,10,True,0,0,-0.8093799147223144,0.2953946821438061
final_students_scores,FINA_0179,Y2,12.0,13.0,11.0,14.333,1.723,12.0,15.5,12,0,0.0,0.667,0.0,0.828,0.229,18,0,False,0,0,-0.7272686010736347,0.530742601833208
final_students_scores,FINA_0180,Y2,12.0,14.0,10.0,14.5,2.611,8.0,18.0,12,1,0.083,0.75,0.0,0.739,0.254,18,0,False,0,0,-0.5373558238598782,-0.1450044278854965
final_students_scores,FINA_0181,Y1,12.645,14.477,12.177,14.691,2.022,11.801,17.942,0,0,0.01,0.683,0.0,0.798,0.215,33,10,True,0,0,-0.8424518873651037,0.2596245052226355
final_students_scores,FINA_0182,Y2,13.0,14.0,13.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.201,18,0,False,0,0,-1.203987272202762,0.47757281075577673
final_students_scores,FINA_0183,Y1,12.743,14.433,11.916,14.691,1.977,12.067,18.029,0,0,0.0,0.694,0.002,0.802,0.21,33,10,True,0,0,-0.9065672279217087,0.28075533935502744
final_students_scores,FINA_0184,Y1,12.366,14.364,11.966,14.547,2.109,11.862,17.69,0,0,0.0,0.704,0.007,0.789,0.222,33,10,True,0,0,-0.8100623271703684,0.2162115957221678
final_students_scores,FINA_0185,Y3,13.0,15.5,13.0,15.033,1.232,12.0,15.5,15,0,0.0,0.867,0.0,0.877,0.199,15,0,False,0,0,-1.2901247965281575,0.7540654781638191
final_students_scores,FINA_0186,Y2,14.0,16.0,13.0,15.875,2.568,12.0,18.0,12,0,0.0,0.75,0.0,0.743,0.178,18,0,False,0,0,-1.2244830145487418,-0.25112011575195226
final_students_scores,FINA_0187,Y1,12.535,14.397,12.074,14.648,2.136,11.878,18.081,0,0,0.01,0.704,0.001,0.786,0.219,33,10,True,0,0,-0.8337979317253745,0.17844206883232389
final_students_scores,FINA_0188,Y1,12.698,14.467,12.045,14.706,1.948,12.013,18.143,0,0,0.006,0.703,0.012,0.805,0.214,33,10,True,0,0,-0.8700000631692383,0.30182790790839203
final_students_scores,FINA_0189,Y2,9.0,12.0,7.0,11.133,2.581,8.0,15.5,15,5,0.333,0.133,0.0,0.742,0.399,15,0,False,0,1,1.7300551161374373,0.18030064882625313
final_students_scores,FINA_0190,Y1,12.358,14.529,11.998,14.756,2.096,12.21,17.863,0,0,0.0,0.686,0.006,0.79,0.221,33,10,True,0,0,-0.7885599855990333,0.22774459517960563
final_students_scores,FINA_0191,Y1,12.566,14.527,11.839,14.707,2.056,12.032,17.981,0,0,0.001,0.702,0.0,0.794,0.215,33,10,True,0,0,-0.8737617995985582,0.2358394010385274
final_students_scores,FINA_0192,Y1,12.449,14.47,12.034,14.617,2.02,11.932,18.236,0,0,0.016,0.695,0.0,0.798,0.222,33,10,True,0,0,-0.7985245942410322,0.2707587785252061
final_students_scores,FINA_0193,Y1,12.441,14.431,11.854,14.539,1.915,12.082,18.19,0,0,0.01,0.694,0.0,0.809,0.22,33,10,True,0,0,-0.8224403966687875,0.3515057035193042
final_students_scores,FINA_0194,Y3,13.0,15.5,13.0,15.033,1.232,12.0,15.5,15,0,0.0,0.867,0.0,0.877,0.199,15,0,False,0,0,-1.2901247965281575,0.7540654781638191
final_students_scores,FINA_0195,Y1,12.425,14.552,11.952,14.56,2.005,12.242,17.987,0,0,0.007,0.713,0.0,0.799,0.22,33,10,True,0,0,-0.8461379689154087,0.2782808551503287
final_students_scores,FINA_0196,Y3,11.0,12.0,11.0,12.933,1.602,12.0,15.5,15,0,0.0,0.267,0.0,0.84,0.256,15,0,False,0,0,0.07073732700632261,0.7859996154392519
final_students_scores,FINA_0197,Y1,12.504,14.544,11.954,14.846,2.083,12.07,17.878,0,0,0.002,0.698,0.0,0.792,0.217,33,10,True,0,0,-0.8494397860435092,0.22715692393074527
final_students_scores,FINA_0198,Y1,12.617,14.471,11.995,14.547,2.084,11.995,18.013,0,0,0.017,0.693,0.007,0.792,0.219,33,10,True,0,0,-0.8072959290718971,0.21493495197756166
final_students_scores,FINA_0199,Y1,12.572,14.48,12.156,14.612,1.965,12.076,18.133,0,0,0.002,0.709,0.0,0.804,0.215,33,10,True,0,0,-0.890490493223,0.3046386810176215
final_students_scores,FINA_0200,Y3,11.0,15.5,10.0,12.667,2.041,8.0,15.5,15,1,0.067,0.267,0.0,0.796,0.274,15,0,False,0,0,0.29365874761393157,0.4532569940872906
final_students_scores,FINA_0201,Y1,12.466,14.444,12.012,14.424,1.99,12.037,18.176,0,0,0.014,0.697,0.002,0.801,0.221,33,10,True,0,0,-0.808938161238328,0.2908153250382893
final_students_scores,FINA_0202,Y1,12.356,14.471,12.09,14.513,2.067,12.091,17.991,0,0,0.001,0.71,0.001,0.793,0.221,33,10,True,0,0,-0.8341863139438563,0.24364772800674467
final_students_scores,FINA_0203,Y2,14.0,13.0,14.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.174,18,0,False,0,0,-1.4139571676434324,0.2557683251016419
final_students_scores,FINA_0204,Y2,13.0,14.0,13.0,14.833,1.85,12.0,18.0,12,0,0.0,0.75,0.0,0.815,0.202,18,0,False,0,0,-1.063368830081495,0.34000600949211923
final_students_scores,FINA_0205,Y3,10.0,12.0,10.0,12.667,2.041,8.0,15.5,15,1,0.067,0.267,0.0,0.796,0.302,15,0,False,0,0,0.5219677411166732,0.5329733462635975
final_students_scores,FINA_0206,Y2,12.0,14.0,10.0,14.542,2.005,12.0,18.0,12,0,0.0,0.667,0.0,0.799,0.23,18,0,False,0,0,-0.7019977218971729,0.32459386240639093
final_students_scores,FINA_0207,Y3,13.0,15.5,14.0,15.067,2.154,12.0,18.0,15,0,0.0,0.733,0.0,0.785,0.203,16,0,False,0,0,-1.0125980889028083,0.1305812247336658
final_students_scores,FINA_0208,Y2,12.0,13.0,11.0,14.75,2.231,12.0,18.0,12,0,0.0,0.667,0.0,0.777,0.231,18,0,False,0,0,-0.6821182280319035,0.16827003871767637
final_students_scores,FINA_0209,Y2,12.0,14.0,11.0,14.667,2.552,12.0,18.0,12,0,0.0,0.583,0.0,0.745,0.233,18,0,False,0,0,-0.5294079807409874,-0.03998045674738737
final_students_scores,FINA_0210,Y1,12.574,14.549,11.951,14.725,2.023,11.859,17.807,0,0,0.0,0.702,0.025,0.798,0.218,33,10,True,0,0,-0.8175972278272845,0.26393846066824683
final_students_scores,FINA_0211,Y1,12.305,14.559,12.063,14.982,2.056,12.078,17.748,0,0,0.0,0.688,0.001,0.794,0.222,33,10,True,0,0,-0.7945987370837093,0.2600519235212206
final_students_scores,FINA_0212,Y1,12.388,14.409,12.058,14.451,2.03,11.864,17.997,0,0,0.006,0.702,0.0,0.797,0.221,33,10,True,0,0,-0.8222870967269353,0.2698349732794984
final_students_scores,FINA_0213,Y2,13.0,14.0,13.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.202,18,0,False,0,0,-1.1856481741406906,0.3354846772779488
final_students_scores,FINA_0214,Y1,12.239,14.414,11.947,14.781,2.058,12.059,17.886,0,0,0.0,0.702,0.002,0.794,0.224,33,10,True,0,0,-0.7973041366554361,0.2621516121457542
final_students_scores,FINA_0215,Y2,15.0,15.0,15.0,16.542,1.287,15.5,18.0,12,0,0.0,1.0,0.0,0.871,0.144,18,0,False,0,0,-1.9326597105282641,0.5221380382850946
final_students_scores,FINA_0216,Y1,12.599,14.452,12.035,14.476,2.154,11.885,18.04,0,0,0.0,0.692,0.014,0.785,0.216,33,10,True,0,0,-0.8261635850744284,0.17174874026758666
final_students_scores,FINA_0217,Y1,12.689,14.526,12.105,14.538,2.098,11.905,18.02,0,0,0.008,0.721,0.0,0.79,0.214,33,10,True,0,0,-0.9049986974599109,0.1913772438469147
final_students_scores,FINA_0218,Y1,12.386,14.324,11.961,14.395,2.044,11.958,18.155,0,0,0.0,0.697,0.0,0.796,0.22,33,10,True,0,0,-0.829083390247106,0.26590733354422635
final_students_scores,FINA_0219,Y3,12.0,15.5,11.0,14.467,2.438,8.0,18.0,15,1,0.067,0.733,0.0,0.756,0.249,15,0,False,0,0,-0.5729206433164411,-0.01567736786033981
final_students_scores,FINA_0220,Y3,11.0,12.0,11.0,13.4,1.775,12.0,15.5,15,0,0.0,0.4,0.0,0.823,0.256,15,0,False,0,0,-0.10964256310080574,0.6349398151222267
final_students_scores,FINA_0221,Y1,12.497,14.565,12.213,14.748,1.991,11.909,17.909,0,0,0.005,0.692,0.004,0.801,0.218,33,10,True,0,0,-0.8290042335905914,0.29210080466841215
final_students_scores,FINA_0222,Y1,12.409,14.386,11.82,14.621,1.934,11.936,17.873,0,0,0.0,0.712,0.0,0.807,0.218,33,10,True,0,0,-0.8686070157495576,0.33861588001053017
final_students_scores,FINA_0223,Y1,12.411,14.621,12.16,14.541,2.143,11.922,17.977,0,0,0.003,0.694,0.0,0.786,0.22,33,10,True,0,0,-0.8145719635995075,0.19250975077795235
final_students_scores,FINA_0224,Y3,13.0,15.5,12.0,14.9,2.002,12.0,18.0,15,0,0.0,0.733,0.0,0.8,0.203,15,0,False,0,0,-1.0241510574267918,0.2373489013153155
final_students_scores,FINA_0225,Y1,12.446,14.502,12.128,14.63,2.062,12.14,17.82,0,0,0.0,0.682,0.01,0.794,0.219,33,10,True,0,0,-0.7959686339556593,0.25007516476990244
final_students_scores,FINA_0226,Y2,13.0,13.0,13.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.202,18,0,False,0,0,-1.1856481741406906,0.3354846772779488
final_students_scores,FINA_0227,Y2,13.0,15.0,12.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.202,18,0,False,0,0,-1.174095205616707,0.2287170006962999
final_students_scores,FINA_0228,Y1,12.355,14.61,11.905,14.9,2.014,11.913,18.081,0,0,0.015,0.705,0.0,0.799,0.224,33,10,True,0,0,-0.7962684551805261,0.28330432527889493
final_students_scores,FINA_0229,Y1,12.527,14.658,11.903,14.645,2.058,12.015,17.942,0,0,0.011,0.69,0.008,0.794,0.22,33,10,True,0,0,-0.7984372307872731,0.23876059311817613
final_students_scores,FINA_0230,Y3,12.0,15.5,12.0,14.433,2.219,12.0,18.0,15,0,0.0,0.6,0.0,0.778,0.231,15,0,False,0,0,-0.5854244556545642,0.1905290946963585
final_students_scores,FINA_0231,Y3,12.0,15.5,11.0,14.033,2.066,12.0,18.0,15,0,0.0,0.533,0.0,0.793,0.23,15,0,False,0,0,-0.5024485939297034,0.31216921352020877
final_students_scores,FINA_0232,Y1,12.481,14.474,11.98,14.963,1.971,12.136,18.168,0,0,0.0,0.7,0.011,0.803,0.218,33,10,True,0,0,-0.8349886115649939,0.30723392668112587
final_students_scores,FINA_0233,Y1,12.546,14.51,11.997,14.552,2.1,11.873,17.982,0,0,0.007,0.711,0.013,0.79,0.219,33,10,True,0,0,-0.8290193624440612,0.20516645806156972
final_students_scores,FINA_0234,Y1,12.48,14.512,11.909,14.584,2.071,11.794,17.89,0,0,0.006,0.687,0.0,0.793,0.219,33,10,True,0,0,-0.8166998000119648,0.2375743225188125
final_students_scores,FINA_0235,Y2,12.0,13.0,12.0,14.833,1.85,12.0,18.0,12,0,0.0,0.75,0.0,0.815,0.229,18,0,False,0,0,-0.8379949766088466,0.41945359303738783
final_students_scores,FINA_0236,Y2,12.0,14.0,11.0,14.917,2.945,8.0,18.0,12,1,0.083,0.75,0.0,0.705,0.256,18,0,False,0,0,-0.5052988151453285,-0.3864736242084925
final_students_scores,FINA_0237,Y1,12.343,14.567,11.905,14.562,1.849,12.241,18.173,0,0,0.0,0.683,0.0,0.815,0.22,33,10,True,0,0,-0.8170681665231727,0.4074144313673005
final_students_scores,FINA_0238,Y2,13.0,13.0,13.0,14.917,1.362,12.0,15.5,12,0,0.0,0.833,0.0,0.864,0.199,18,0,False,0,0,-1.2306528956061196,0.6692170913406698
final_students_scores,FINA_0239,Y1,12.416,14.341,11.952,14.722,2.006,12.112,17.912,0,0,0.0,0.691,0.0,0.799,0.219,33,10,True,0,0,-0.8299847594204026,0.28618230464623273
final_students_scores,FINA_0240,Y1,12.425,14.535,11.84,14.629,1.92,12.04,17.915,0,0,0.009,0.697,0.009,0.808,0.222,33,10,True,0,0,-0.8005477728855989,0.34541911774784767
final_students_scores,FINA_0241,Y3,13.0,15.5,13.0,15.133,1.837,12.0,18.0,15,0,0.0,0.8,0.0,0.816,0.202,15,0,False,0,0,-1.136873334161406,0.33582444349813056
final_students_scores,FINA_0242,Y1,12.572,14.424,11.856,14.713,1.974,12.091,17.946,0,0,0.0,0.686,0.001,0.803,0.214,33,10,True,0,0,-0.8611176605919681,0.30313940512044973
final_students_scores,FINA_0243,Y3,13.0,15.5,12.0,14.933,2.235,8.0,18.0,15,1,0.067,0.867,0.0,0.776,0.22,15,0,False,0,0,-1.0144966754391305,0.016411991694703636
final_students_scores,FINA_0244,Y2,11.0,12.0,11.0,13.667,2.167,12.0,18.0,12,0,0.0,0.417,0.0,0.783,0.258,18,0,False,0,0,-0.09769403107728865,0.34692174839276463
final_students_scores,FINA_0245,Y3,13.0,15.5,13.0,14.5,1.936,12.0,18.0,15,0,0.0,0.667,0.0,0.806,0.202,15,0,False,0,0,-0.9356981007111072,0.29470242596818724
final_students_scores,FINA_0246,Y2,17.0,17.0,16.0,17.792,0.722,15.5,18.0,12,0,0.0,1.0,0.0,0.928,0.086,18,0,False,0,0,-2.439049257985072,0.767884967680673
