behavior_student_id,source_dataset,age,gender_female_binary,academic_level_num,study_hours_daily,self_study_hours_daily,online_classes_hours_daily,social_media_hours_daily,gaming_hours_daily,sleep_hours,screen_time_hours_daily,exercise_minutes_daily,caffeine_intake_daily,part_time_job_binary,internet_quality_score,mental_health_score,focus_score,burnout_score,productivity_score,stress_score,assignment_punctuality_score,attendance_engagement_score,motivation_score,satisfaction_score,study_planning_score,extra_academic_work_binary,total_learning_hours_daily,distraction_hours_daily,sleep_balance_score,wellbeing_score,discipline_score,engagement_score,distraction_risk_score,behavioral_risk_score,observed_behavior_feature_count
B0061,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,3.0,0.8571428571428571,2.0023217201582666,0.0,1.0,0.5049263570365261,5.0,14.177020389444358,5.0,1.850151305799832,0.0,3.0,7.17204248858374,3.0,5.0,6.869376968685752,9.0,5.0,5.0,3.865704259019503,3.0,4.0,1.0,2.859464577301124,1.504926357036526,6.25,4.460214871004308,4.45,4.028037793835462,5.128694767777395,4.65709978218419,14
B0062,Assessment (Responses) - Form Responses 1 (1).csv,18.0,0.0,3.0,0.8571428571428571,0.0,1.9681483002858011,4.0,1.0140226744058276,6.0,10.298509869702933,35.0,2.586642195354646,0.0,2.0,10.0,2.0,5.0,5.11570169510364,7.0,5.0,5.0,1.8777714234001446,2.0,3.0,1.0,1.8412170072857577,5.014022674405828,7.75,6.25,4.05,3.88981886537211,7.193353629038682,4.830883690916643,14
B0063,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,3.0,0.8571428571428571,0.10247179991923534,1.0902334553717337,2.0,0.8168150330187309,5.0,6.121165401478721,5.0,8.0,0.0,2.0,6.313402891522195,4.0,3.0,3.453977713415879,7.0,3.0,5.0,2.098405560620082,2.0,2.0,1.0,1.5047313847479593,2.816815033018731,6.25,5.0596910120327685,3.4,3.1326847771343114,4.152999741923622,4.8771714375874975,13
B0064,Assessment (Responses) - Form Responses 1 (1).csv,18.0,0.0,3.0,0.8571428571428571,1.9808820784374874,0.0,1.0,0.0,6.0,7.266032331222909,35.0,7.641674779604591,0.0,4.0,1.837451739354541,4.0,5.0,4.083310799959263,2.0,5.0,5.0,4.972101251165721,2.0,5.0,1.0,2.8380249355803446,1.0,7.75,4.643108108774089,4.85,4.907408002243059,3.172010777074303,3.733218261075584,14
B0065,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,2.0,1.5714285714285714,2.0663142714284404,0.0,4.0,1.1072781903992546,6.0,7.008147437732909,5.0,0.0,0.0,3.0,5.6745058412892755,3.0,5.0,9.839992482962101,9.0,3.0,5.0,1.0531381823613213,2.0,1.0,1.0,3.637742842857012,5.107278190399255,7.75,4.236077044451246,3.0,3.7768358847261805,6.16650778871041,5.626594862660684,14
B0066,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,3.0,0.42857142857142855,3.859716696469776,0.20633727993389753,1.0,0.05186048377134976,5.0,8.201955486128831,5.0,0.09526231236577903,0.0,3.0,6.121273114531976,3.0,5.0,9.935960445611498,9.0,5.0,5.0,3.900751237794911,2.0,4.0,0.0,4.3914567650081535,1.0518604837713497,6.25,4.092445590086191,4.45,2.6478440646733548,3.522880524871456,4.711025438023667,14
B0067,Assessment (Responses) - Form Responses 1 (1).csv,18.0,0.0,2.0,0.0,2.930852240660797,5.21132698064624,1.0,0.0,5.0,14.018906583206572,35.0,1.8898089595232888,0.0,4.0,3.0567065811254897,4.0,5.0,7.005510399876933,6.0,4.0,5.0,3.8661246777912295,1.0,2.0,1.0,5.536515730983917,1.0,6.25,3.7698473033939215,3.75,5.765609005729591,4.75,4.615143557549426,14
B0068,Assessment (Responses) - Form Responses 1 (1).csv,22.0,1.0,2.0,0.0,3.1141847171382344,1.8088524869672264,2.0,0.0,5.0,15.743059297449005,35.0,0.03458666736357342,1.0,4.0,5.041028990208089,2.0,5.0,7.939046160690209,1.0,3.0,5.0,4.923336330700664,2.0,2.0,0.0,4.018610960621848,2.0,6.25,5.714360146572831,3.0999999999999996,3.3698894281666494,5.5,5.078219598986488,14
B0069,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,2.0,0.0,4.941067349606903,1.8536905428497608,2.0,1.161665024354323,7.0,5.061850942532729,5.0,0.0,0.0,5.0,8.78769513234609,4.0,5.0,4.157529856647429,7.0,5.0,5.0,3.979773917142701,2.0,2.0,0.0,5.867912621031783,3.161665024354323,9.25,6.125693296321132,4.1,3.254230942952365,4.058532415776652,4.223367379309733,14
B0070,Assessment (Responses) - Form Responses 1 (1).csv,18.0,0.0,2.0,0.42857142857142855,4.272976145804771,2.965004530889287,1.0,0.0,5.0,3.750487629242987,35.0,7.92330954529665,0.0,3.0,7.157056590918487,2.0,5.0,10.0,1.0,3.0,5.0,4.939553934683344,3.0,2.0,1.0,6.184049839820843,1.0,6.25,6.454969806821471,3.0999999999999996,6.2393085006427835,2.0001625430809957,3.263722568563112,14
B0071,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,1.0,0.42857142857142855,3.936830672167642,0.11542577038749074,2.0,0.030096081602577464,5.0,3.5863996272202727,5.0,2.035958636705439,0.0,3.0,5.871658879037417,2.0,5.0,1.158366162136197,9.0,5.0,5.0,1.1175890114269187,3.0,3.0,0.0,4.423114985932816,2.0300960816025775,6.25,4.005080607663096,4.05,2.1038749077696215,2.718038603608691,4.832016741660838,14
B0072,Assessment (Responses) - Form Responses 1 (1).csv,22.0,1.0,1.0,0.0,4.035515260156226,0.0,1.0,0.1511272338790535,8.0,7.9162469552466685,35.0,0.0,1.0,3.0,6.040940340677533,3.0,5.0,6.9451482894083725,2.0,2.0,5.0,3.016314568854525,2.0,2.0,1.0,4.035515260156226,1.1511272338790535,9.25,6.414329119237137,2.9000000000000004,4.995246795611173,3.5020944104915133,4.0424131679489435,14
B0073,Assessment (Responses) - Form Responses 1 (1).csv,22.0,1.0,2.0,0.8571428571428571,2.1474119164195375,1.9929123871746903,2.0,0.0,7.0,11.161705474905329,35.0,1.371142210176591,0.0,4.0,1.90688493275459,2.0,5.0,9.23122083082789,2.0,4.0,5.0,4.168026301555199,2.0,2.0,0.0,4.00101096714974,2.0,9.25,4.967409726464107,3.4499999999999997,3.2117874249487133,5.22056849163511,5.131972348732367,14
B0074,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,2.0,0.8571428571428571,3.7758030598954964,0.0,2.0,0.07383907899100205,7.0,11.996888112005314,35.0,1.8597129723404926,0.0,4.0,10.0,2.0,5.0,4.970958182770772,7.0,4.0,5.0,5.0367514669038815,3.0,2.0,0.0,4.632945917038353,2.073839078991002,9.25,6.55,3.4499999999999997,3.6383064379738954,5.554342013245023,4.634008893817782,14
B0075,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,1.0,0.8571428571428571,2.7216740798307377,1.1714679492660496,6.0,0.03840195447449405,6.0,9.69074366271967,35.0,0.30336796307624586,0.0,5.0,3.7578494906506004,3.0,5.0,7.8305852197588175,4.0,4.0,5.0,2.7807542191074237,2.0,2.0,1.0,4.16455091160662,6.0384019544744945,7.75,4.8152473217277105,3.5999999999999996,4.999748986241911,7.759049353429095,5.305250895278483,14
B0076,Assessment (Responses) - Form Responses 1 (1).csv,18.0,1.0,1.0,0.8571428571428571,2.758843950163396,4.783149534286525,2.0,0.05835483418582398,5.0,4.524056509859256,5.0,2.9630686257268306,0.0,4.0,3.101241966077704,4.0,3.0,5.379812707680237,8.0,5.0,5.0,3.095970068254435,4.0,3.0,1.0,6.007561574449516,2.058354834185824,6.25,3.6854346881271964,4.35,5.133329754541805,3.05178496225912,4.133983395491169,14
B0077,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.782762346016483,1.0,1.0,2.5714285714285716,4.19957299167656,3.011966947438523,5.014193440706087,1.0353980756694083,5.0,8.166175948892421,35.0,0.0,0.0,2.0,3.1332369817547634,5.0,5.0,5.681650093589952,3.0,2.0,5.0,4.0,3.0,3.0,0.0,8.276985036824394,6.049591516375496,6.25,4.546632943614167,3.45,4.888571792507535,7.259252286912428,5.348680240516973,8
B0078,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,0.0,1.0,14.0,0.0,0.5013153858186086,0.9704727783013185,0.0,8.0,10.018952145584937,5.0,5.164024096982717,0.0,4.0,7.376351428282129,5.0,3.0,3.913271687016809,3.0,4.0,5.0,1.0,3.0,4.0,0.0,14.250657692909304,0.9704727783013185,9.25,7.031722999898745,4.4,4.311111111111111,4.067505298920968,3.5695816469828405,8
B0079,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.02044764038243,0.0,1.0,2.5714285714285716,5.871925757318463,0.0514424602263835,0.7744058099661805,0.0,5.0,8.025961592020577,35.0,0.01010638174059754,0.0,2.0,4.640619156687477,3.0,5.0,4.772482274166849,3.0,4.0,5.0,2.0,2.0,4.0,0.0,8.469075558860226,0.7744058099661805,6.25,5.074216704840617,4.1,4.5654080013218685,3.256124888148161,4.010414210254388,7
B0080,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.79885264563277,1.0,2.0,2.5714285714285716,7.031703388804668,3.0377293130023237,4.060620393449039,3.134604754369307,8.0,3.6290146395352547,35.0,0.27652253167581387,0.0,2.0,1.329983246723032,1.0,5.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,0.0,11.121996616734402,7.195225147818346,9.25,5.015494136353062,3.9,4.977777777777778,6.606090407375511,4.842429916493515,8
B0081,Copy of 2024-2025-Ensia Performance prediction.xlsx,22.31314324339125,0.0,1.0,14.0,3.1815617601668498,0.0,0.037688476507410106,0.006292036311928781,5.0,6.576328805688951,5.0,1.045810551251151,0.0,3.0,5.037451177851456,5.0,5.0,7.9210424543303475,4.0,4.0,5.0,1.0,3.0,4.0,1.0,16.0,0.04398051281933889,6.25,4.9631079122480095,4.4,6.311111111111111,2.2250949865108214,3.229563595175524,8
B0082,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.97531443618101,1.0,1.0,2.5714285714285716,3.8394320038771688,3.1412771301789264,2.9291380311731854,2.117966950042905,5.0,8.955672167398776,35.0,0.0,0.0,3.0,1.3242968380386768,5.0,5.0,4.829761633969934,3.0,5.0,5.0,5.0,3.0,4.0,0.0,7.981499140395203,5.047104981216091,6.25,3.913503893313537,4.75,4.970377433935859,6.77055279171166,4.875992671449889,8
B0083,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.85398455528174,1.0,1.0,14.0,2.0097495542094244,0.09258383365190663,6.078403849841287,0.0,5.0,7.841240818997165,35.0,0.3803045294783357,1.0,4.0,1.0,5.0,5.0,3.8660390527513075,3.0,5.0,5.0,3.0,2.0,4.0,0.0,16.0,6.078403849841287,6.25,3.8000000000000003,4.75,5.377777777777777,7.172549827046687,4.908693012317227,8
B0084,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.868414540900176,1.0,2.0,14.0,3.0677817751854666,2.1328969676469662,0.7713319296225649,1.0549971004149683,5.0,8.146925002586238,35.0,1.783009387672537,0.0,3.0,1.0,3.0,5.0,5.027578494381624,3.0,5.0,5.0,2.0,2.0,3.0,0.0,16.0,1.8263290300375332,6.25,3.8000000000000003,4.2,5.177777777777778,4.085388440056896,4.406902665569779,8
B0085,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.922222308302242,1.0,1.0,3.7142857142857144,1.1095571845185064,1.0414103783167605,2.955231174709832,0.0,5.0,12.049431275768468,35.0,0.9500065008325368,0.0,2.0,2.753768408287223,3.0,5.0,2.048457493307736,2.0,5.0,5.0,4.0,2.0,3.0,1.0,5.344548087962601,2.955231174709832,6.25,4.663818942900528,4.2,5.715597012962818,6.216423381032374,4.546060909147231,8
B0086,Copy of 2024-2025-Ensia Performance prediction.xlsx,21.90826360352835,0.0,1.0,2.5714285714285716,3.027889602718075,0.8827663500323002,1.004348268404651,0.9480857193350007,8.0,7.806272067229755,5.0,1.2107107215528603,1.0,4.0,6.157224144646479,1.0,5.0,3.190287476530833,3.0,2.0,5.0,3.0,2.0,2.0,0.0,6.040701349162797,1.9524339877396517,9.25,6.205028450626268,2.6,3.12739165077623,4.066416179881324,4.833247597088393,8
B0087,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,1.0,1.0,3.7142857142857144,3.941984978524905,1.2210503258652854,1.7112644217177506,0.0,5.0,8.040912458352242,35.0,0.5862573173117402,0.0,4.0,5.1042402043979935,5.0,5.0,2.867115927130239,3.0,4.0,5.0,5.0,3.0,3.0,1.0,8.266795855743261,1.7112644217177506,6.25,5.236484071539298,4.15,7.084496120075082,3.9637524690723938,3.488868865787538,8
B0088,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.203448990724173,1.0,1.0,5.857142857142857,5.869185224359468,0.9660473768193767,1.4904976884093912,0.0,4.0,7.895152616799426,35.0,0.31684861197160813,0.0,3.0,2.773677899224631,5.0,5.0,1.0040444382442806,1.0,4.0,5.0,1.0,1.0,2.0,0.0,12.209351769912011,1.4904976884093912,4.75,4.620787264728621,3.9,4.977777777777778,3.7495908052401856,4.246717077447015,8
B0089,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,1.0,2.0,2.5714285714285716,1.0136165126802519,0.047079554979593395,6.122096998028849,0.9561645178269869,5.0,10.518079294802241,5.0,0.0,0.0,3.0,3.5615149627746847,3.0,3.0,7.927136794589808,1.0,2.0,5.0,4.0,3.0,5.0,1.0,3.60858486159862,7.078261515855836,6.25,5.596530236971139,3.6500000000000004,4.35454505575056,8.814722568492623,5.476085307094174,8
B0090,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.99559267896509,0.0,1.0,2.5714285714285716,3.8305301092146538,0.08216473689833328,0.9495347502772599,1.1136271537473843,8.0,10.096827641749577,5.0,0.0,0.0,3.0,1.0841346188490841,1.0,5.0,4.914809354922394,5.0,4.0,5.0,3.0,2.0,2.0,0.0,6.443041049092392,2.063161904024644,9.25,3.9294471165971796,3.3,3.2883275307480684,4.912980641935009,5.407329142817581,8
B0091,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.131669070152864,0.0,1.0,14.0,1.5382306381458337,0.14622021226623075,4.994322422490096,0.004238928729044345,8.0,7.6087691724649655,35.0,0.06357310414149651,0.0,4.0,8.107217478851188,4.0,4.0,7.944852536237269,4.0,5.0,5.0,2.0,3.0,2.0,1.0,15.611340744278948,4.9985613512191405,9.25,6.837526117597916,4.1,7.177777777777778,6.285177404236011,3.585592071335184,8
B0092,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.830219724933478,1.0,2.0,2.5714285714285716,1.0690057366673504,1.118377723326757,3.5935881868236983,2.0210079081743935,8.0,9.456387569142612,35.0,0.9908211937644849,0.0,4.0,9.800029518949504,1.0,2.0,6.965779067199051,1.0,4.0,5.0,5.0,3.0,3.0,1.0,4.199623169759301,5.614596094998092,9.25,8.580010331632327,3.55,5.457627045681498,7.363076260962773,3.9823592043306206,7
B0093,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.87791727530125,0.0,1.0,14.0,2.14288234742269,0.1388045358193843,0.9354603116479122,0.0,5.0,9.84127495850693,5.0,0.173685300006584,0.0,3.0,7.7593289878933405,5.0,5.0,5.043679232841887,3.0,4.0,5.0,3.0,3.0,3.0,0.0,16.0,0.9354603116479122,6.25,6.165765145762669,4.15,4.71111111111111,3.9820202199049106,3.8079977334696493,8
B0094,Copy of 2024-2025-Ensia Performance prediction.xlsx,23.073639129083656,1.0,1.0,14.0,2.6264981524711053,0.0,1.9504390253658277,0.07999142907336407,8.0,2.755641770990041,35.0,0.0,0.0,2.0,6.132888266273845,5.0,5.0,4.942372213624695,2.0,1.0,5.0,3.0,2.0,2.0,1.0,16.0,2.0304304544391916,9.25,6.446510893195845,2.85,7.377777777777777,2.441370097826074,3.1919448120533205,8
B0095,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,1.0,2.0,2.5714285714285716,0.0,0.21019832362752341,3.8041669499971182,0.033142906358212564,5.0,10.537403914002029,35.0,1.1601006584871487,0.0,5.0,5.376131893474706,5.0,5.0,6.214096085205301,3.0,5.0,5.0,4.0,3.0,2.0,0.0,2.676527733242333,3.837309856355331,6.25,5.331646162716147,4.25,2.6483888710747108,6.390450363600507,5.136021524316605,8
B0096,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.055525663896137,1.0,2.0,2.5714285714285716,2.0978679106149727,2.9654852003440273,2.99751414470696,0.0,5.0,8.086698293001078,35.0,0.1776614163559034,0.0,4.0,9.899707911670507,2.0,5.0,3.702683661267047,3.0,4.0,5.0,4.0,3.0,4.0,0.0,6.152039082215557,2.99751414470696,6.25,6.914897769084678,3.9499999999999997,4.038593410664,4.9437017061972455,4.071807743157908,8
B0097,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,1.0,2.0,4.857142857142857,3.3252223159920495,2.343546913389685,0.9442727934239081,0.0,5.0,8.175676046041975,5.0,0.22651649782444733,0.0,2.0,2.8217725810868144,2.0,1.0,6.183852125645778,2.0,4.0,5.0,3.0,2.0,1.0,0.0,9.354138629829748,0.9442727934239081,6.25,5.487620403380385,3.1999999999999997,4.45276656304301,3.4334299437485893,4.318879724162279,7
B0098,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,1.0,2.0,14.0,3.003286800806033,1.9498671537734307,1.0830610902266569,0.020190301385411242,8.0,7.18377190295095,35.0,0.0,0.0,2.0,1.060552995818118,5.0,5.0,3.9357180613518423,3.0,5.0,5.0,4.0,3.0,2.0,1.0,16.0,1.103251391612068,9.25,4.421193548536341,4.25,7.5777777777777775,3.2220291780260344,3.384704785501162,7
B0099,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.230780980728486,0.0,2.0,2.5714285714285716,1.8849266955476025,1.9129093511664157,1.0937739031280367,0.053737093742909026,5.0,8.94836013947327,5.0,0.0,0.0,4.0,5.128711349501198,3.0,5.0,5.967059904468592,3.0,3.0,5.0,4.0,3.0,2.0,0.0,5.412809942559382,1.1475109968709458,6.25,5.245048972325419,3.25,3.0762350881348643,3.843419960810966,4.8182815264714,8
B0100,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.171581625377666,1.0,2.0,3.7142857142857144,1.9710900922804198,0.13503022222923708,5.131677077008906,0.0,8.0,7.856502893168398,35.0,0.0,0.0,4.0,4.926189620409865,1.0,5.0,3.9983226718012035,3.0,5.0,5.0,4.0,3.0,2.0,1.0,5.752890917680753,5.131677077008906,9.25,5.7741663671434535,3.65,5.878934144850079,6.467592105479479,4.454914580014314,8
B0101,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.597725946859597,1.0,2.0,2.5714285714285716,3.217322710946665,0.4037100453752621,4.915412698711216,0.0,5.0,9.89740265544076,35.0,0.7005035422053509,0.0,3.0,6.410312394606754,3.0,5.0,5.1230925028009775,4.0,3.0,5.0,3.0,3.0,3.0,0.0,5.990606305062868,4.915412698711216,6.25,5.443609338112364,3.5,3.774020299802925,6.985693742513666,5.269835559243976,7
B0102,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.23831739536596,1.0,2.0,14.0,2.89789432371765,0.9532187943012603,0.6377621828165334,0.05014151640284806,5.0,12.403329019446826,5.0,0.0,0.0,5.0,6.182694291957119,2.0,5.0,4.846441560244737,2.0,4.0,5.0,3.0,3.0,3.0,0.0,16.0,0.6879036992193814,6.25,5.863943002184992,3.6999999999999997,4.71111111111111,4.515927774414536,4.212021265170359,8
B0103,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.34753268462424,1.0,2.0,2.5714285714285716,1.8736740473301996,0.15716006779831365,3.1234275004364775,0.0,5.0,10.051087797084659,35.0,2.915165393446339,0.0,2.0,5.922749106121437,5.0,5.0,7.885417192698318,4.0,3.0,5.0,3.0,2.0,3.0,1.0,4.523682652657928,3.1234275004364775,6.25,5.272962187142503,3.8,5.187250838840949,5.692933224355578,4.5245319402359065,8
B0104,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.19830341865096,0.0,2.0,14.0,4.923694137544712,0.0,5.07174936785408,0.0,5.0,6.329136574255577,35.0,0.05151984517063776,0.0,3.0,9.677340191237601,3.0,5.0,6.087317845363654,1.0,4.0,5.0,2.0,2.0,3.0,1.0,16.0,5.07174936785408,6.25,7.33706906693316,3.8499999999999996,7.177777777777778,5.913524217309086,3.442815889802879,8
B0105,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.965496002743926,1.0,2.0,14.0,3.8493101236704934,1.99864412867517,2.8942715042061096,0.03518275418155253,5.0,5.980835860254933,35.0,0.6160115911094086,0.0,4.0,5.26733371040335,3.0,5.0,5.703768951539629,4.0,3.0,5.0,3.0,3.0,2.0,1.0,16.0,2.929454258387662,6.25,5.043566798641172,3.25,7.377777777777777,4.190702647209058,3.890161177765469,8
B0106,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.889046949814247,1.0,2.0,2.5714285714285716,3.0193901395451888,0.2272830422502066,1.0923560017526242,0.10314850035777412,5.0,2.81063179613694,5.0,8.0,0.0,2.0,5.24150230264936,5.0,5.0,1.9940399581505197,3.0,4.0,5.0,3.0,3.0,4.0,0.0,5.704460232098864,1.1955045021103983,6.25,5.284525805927276,4.4,2.9928952039506567,1.8335056419617786,3.8647948677245973,7
B0107,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.11717350902948,1.0,2.0,4.857142857142857,2.2568081916991543,0.0,6.7589182357949005,3.2040327127775146,5.0,4.638448661806387,35.0,2.385647204278745,0.0,4.0,8.938657941827547,5.0,5.0,5.860843691730551,4.0,5.0,5.0,5.0,3.0,3.0,1.0,7.1139510488420115,9.962950948572415,6.25,6.328530279639641,4.5,6.623358197314582,7.546149553935463,4.032138755263327,7
B0108,Copy of 2024-2025-Ensia Performance prediction.xlsx,16.0,0.0,2.0,2.5714285714285716,3.0510681996624496,1.8269551250207625,3.1714578741631163,1.1828316116477031,5.0,10.162448857707059,5.0,0.990283036845456,0.0,3.0,10.0,5.0,3.0,8.824124067341613,4.0,4.0,5.0,4.0,3.0,3.0,0.0,6.535974333601402,4.35428948581082,6.25,7.1,4.15,3.5255008445516722,6.653200066927134,4.491924805593865,8
B0109,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.057338002750665,1.0,2.0,2.5714285714285716,2.9601112169536314,1.9887238523226514,5.944476486449832,0.013420234429320074,5.0,4.92469590271586,35.0,4.1231517179265005,0.0,3.0,7.969512648366502,3.0,5.0,6.71418565863616,4.0,4.0,5.0,4.0,2.0,3.0,0.0,6.5259017145435285,5.957896720879153,6.25,5.9893294269282755,3.8499999999999996,4.188138463595189,6.109987841564651,4.643663516413883,8
B0110,Copy of 2024-2025-Ensia Performance prediction.xlsx,17.99647740838249,0.0,2.0,14.0,3.953874242686624,1.0858210933785752,4.862045603942251,0.0,5.0,11.777894142426604,5.0,7.967837380240959,0.0,3.0,5.10548077332358,5.0,5.0,10.0,5.0,5.0,5.0,3.0,3.0,3.0,0.0,16.0,4.862045603942251,6.25,4.736918270663253,4.5,4.71111111111111,7.57249891709889,4.99427147029797,8
B0111,Copy of 2024-2025-Ensia Performance prediction.xlsx,20.196093364246547,0.0,1.0,14.0,2.752910982004229,4.059959332047965,0.8965332299545534,0.0861693110446107,5.0,10.128698113318007,35.0,0.590513429620675,0.0,2.0,6.7923305771785145,5.0,5.0,7.027705658456974,5.0,4.0,5.0,3.0,3.0,2.0,0.0,16.0,0.9827025409991641,6.25,5.32731570201248,3.9,5.377777777777777,4.113259610188709,4.0256757474989895,8
B0112,Copy of 2024-2025-Ensia Performance prediction.xlsx,18.93730133674994,0.0,2.0,14.0,2.139590590223397,0.04664145267096572,5.9614750782347175,0.0,8.0,7.655144902408012,5.0,0.0,1.0,2.0,1.7634439409599996,4.0,5.0,1.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,16.0,5.9614750782347175,9.25,4.917205379336,3.75,6.71111111111111,7.022821276145375,4.6027659274577655,7
B0113,Copy of 2024-2025-Ensia Performance prediction.xlsx,19.928713459790107,1.0,1.0,4.857142857142857,2.9876965009860363,1.0044137984877552,1.998000888990268,0.928861833424636,5.0,2.8606915945963243,35.0,1.8789592635360701,0.0,3.0,8.16429258051694,5.0,5.0,6.971294447162498,4.0,5.0,5.0,5.0,3.0,4.0,0.0,8.34704625737277,2.926862722414904,6.25,6.057502403180929,4.75,5.1165962807268865,3.1487109066766195,3.290777935533155,8
